customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100304,ACC900304,Savings,03-09-2023,Inactive,Other,74,Rajasthan,808372,Retail,Self-Employed,,1007243.19,1061299.46,5,,,,N,N,,Hyderabad Banjara Hills,,385,,0,1,Home Loan,1018681.17,48,850583.73,20373.62,180,1,548.86,529,EXPERIAN,,6.35,,,9303.6,819.76,76,44217.77,23-03-2018,EMI,RTGS,235298.37,INR
CUST100305,ACC900305,Fixed Deposit,27-12-2023,Closed,,57,Gujarat,712661,Corporate,Retired,,2898255.02,412485.89,6,,,,,,Y,Jaipur Vaishali,RM17,619,0,,0,Personal Loan,1710217.2,120,,34204.34,120,1,2300.59,439,,Very High,,6.62,,1258.47,1541.82,60,61786.34,01-06-2021,EMI,Net Banking,273355.19,INR
CUST100306,ACC900306,Recurring Deposit,04-06-2022,Frozen,M,28,Rajasthan,797267,HNI,Salaried,Employer_1,4066667.12,276625.07,7,Verified,Y,,N,,Y,Hyderabad Banjara Hills,RM28,514,0,1,0,Auto Loan,2652441.76,36,862862.57,53048.84,0,0,0,300,CIBIL,Low,,,,1662.2,741.05,39,48404.03,11-03-2019,EMI,NEFT,474870.53,GBP
CUST100307,ACC900307,Savings,30-04-2019,Frozen,M,44,West Bengal,427721,Retail,Self-Employed,,320746.45,711331.25,,Pending,,N,N,Y,Y,Chennai East,,140,0,0,0,Auto Loan,4814370.69,36,2911341.15,96287.41,30,0,1979.9,732,EQUIFAX,,3.58,,,9506.72,58.68,120,29215.84,18-08-2021,Interest,NEFT,287872.86,GBP
CUST100308,ACC900308,Current,25-11-2021,Inactive,F,62,Karnataka,341509,Corporate,,,188725.72,383730.28,6,Pending,,Y,N,N,N,Bangalore MG Road,RM41,144,0,1,0,,,,,,120,1,116953.42,446,,Medium,,,,6044.62,704.56,98,41888.5,20-11-2021,Penalty,NEFT,326478.26,INR
CUST100309,ACC900309,Fixed Deposit,07-12-2023,Frozen,F,64,Maharashtra,691947,HNI,Business Owner,,717698.3,734942.14,4,Verified,N,,Y,N,,Jaipur Vaishali,RM23,192,1,0,0,Business Loan,2405087.31,48,315759.75,48101.75,0,0,0,427,,Very High,,6.14,,8521.48,638.93,100,55928.41,27-09-2024,EMI,Mobile App,468458.11,USD
CUST100310,ACC900310,Current,12-04-2022,Closed,,48,Rajasthan,585239,HNI,Business Owner,,3792675.51,834007.47,5,Expired,,Y,Y,Y,Y,Jaipur Vaishali,RM9,192,,0,0,Personal Loan,1098552.04,60,933080.95,21971.04,60,0,1618.08,,CIBIL,High,,,,8837.92,1822.05,68,38599.72,16-08-2020,Debit,NEFT,48140.75,INR
CUST100311,ACC900311,Savings,08-03-2023,Inactive,M,66,Rajasthan,112466,,,,4515965.65,206656.83,8,,,,,Y,,Mumbai Central,,404,0,1,0,Education Loan,2512665.68,120,2274044.4,50253.31,0,0,0,514,,Medium,5.39,,,5822.15,1797.63,14,48585.25,16-01-2024,Transfer,Net Banking,449540.45,INR
CUST100312,ACC900312,Savings,15-05-2019,Inactive,M,55,Delhi,406078,Retail,Retired,,231049.47,1672879.19,8,Pending,,N,,N,N,Ahmedabad SG Highway,,342,,0,0,,,,,,60,0,2768.43,549,CIBIL,High,4.4,,,5834.15,1394.16,88,68494.82,19-05-2019,Transfer,ATM,160647.74,INR
CUST100313,ACC900313,Fixed Deposit,07-09-2020,,M,29,Karnataka,575306,HNI,,,1777364.17,591095.11,5,Expired,N,Y,,Y,N,Ahmedabad SG Highway,RM34,324,1,0,0,Home Loan,3453460.16,,1835404.95,69069.2,180,1,2394.22,687,CIBIL,High,,8.31,,710.78,358.97,31,14772.04,16-11-2020,Penalty,Net Banking,-156179.78,INR
CUST100314,ACC900314,Savings,14-06-2024,Inactive,,20,Rajasthan,476590,Retail,Self-Employed,,2633099.78,1858174.56,2,Expired,,N,Y,,N,Ahmedabad SG Highway,,290,0,0,0,,,,,,0,0,0,477,,Very High,6.29,,,12950.66,48014.47,111,62549.36,29-08-2020,Interest,NEFT,387280.07,INR
CUST100315,ACC900315,Fixed Deposit,27-02-2018,Frozen,Other,63,,129529,Corporate,Business Owner,,2976391.89,1965073.42,,Verified,Y,,Y,Y,N,Chennai East,RM10,588,1,1,1,,,,,,90,1,4015.89,490,,Low,,7.76,,12681.03,328.08,33,74243.51,29-11-2019,Credit,Branch,301247.18,GBP
CUST100316,ACC900316,Checking,21-01-2020,Frozen,F,49,Tamil Nadu,214459,Corporate,Salaried,Employer_147,3809813.49,1693723.87,1,Pending,Y,Y,Y,,N,Pune FC Road,RM35,521,1,,0,Personal Loan,2194916.1,12,286360.58,43898.32,0,0,0,520,,Medium,,,172799.3,956.9,1817.45,,34404.16,13-09-2019,Credit,ATM,289482.98,INR
CUST100317,ACC900317,Savings,16-05-2022,Closed,,25,Karnataka,125277,Retail,Business Owner,,4206706.1,1406901.94,1,,N,N,Y,,N,Kolkata West,,708,0,0,0,Home Loan,4827819.07,24,,96556.38,30,0,899.75,716,EXPERIAN,Medium,4.03,,,12335.48,350.07,97,24541.57,23-01-2020,Debit,NEFT,44856.7,USD
CUST100318,ACC900318,Recurring Deposit,22-01-2024,Active,Other,20,Karnataka,383554,Retail,Salaried,Employer_147,662933.08,1990833.42,3,,Y,N,Y,N,,Delhi North,,120,,0,1,Home Loan,929200.79,60,697313.7,18584.02,30,0,3728.01,738,EXPERIAN,Very High,,,,253029.47,1537.82,48,70970.36,12-02-2023,Credit,UPI,263837.22,INR
CUST100319,ACC900319,Recurring Deposit,02-12-2023,,,45,Rajasthan,710242,Retail,Salaried,Employer_157,863875.26,2041017.21,2,,Y,Y,,N,Y,Kolkata West,,,,0,,,,,,,0,0,0,667,CIBIL,Low,,,,3664.82,1112.03,97,,25-02-2024,Debit,RTGS,416257.95,GBP
CUST100320,ACC900320,Recurring Deposit,11-10-2021,,Other,71,Rajasthan,156275,Corporate,Self-Employed,,4746803.18,935824.3,4,Verified,,,N,N,N,Chennai East,RM4,659,,1,0,Home Loan,169735.07,60,111289.13,3394.7,0,0,0,550,CIBIL,Low,,,,11361.43,899.63,66,25745.17,21-02-2022,Transfer,UPI,262276.65,EUR
CUST100321,ACC900321,Checking,18-01-2024,Inactive,M,27,Delhi,881857,Retail,Student,,3357700.11,1480425.51,3,Verified,,Y,N,Y,Y,Hyderabad Banjara Hills,,130,0,0,0,Education Loan,746714.66,24,405835.71,14934.29,120,1,263.71,667,,Very High,,,,9630.6,61.34,119,26325.37,24-12-2018,Interest,Mobile App,49577.99,INR
CUST100322,ACC900322,Savings,08-12-2021,Active,M,59,Gujarat,997503,HNI,Retired,,4510508.26,1445262.1,7,Expired,N,,N,N,,Kolkata West,RM18,636,0,,0,,,,,,30,0,2269.97,347,EXPERIAN,High,4.96,,,6479.71,1457.14,56,77427.16,14-04-2018,Interest,Net Banking,43555.69,INR
CUST100323,ACC900323,Fixed Deposit,14-02-2024,,,72,West Bengal,453750,Corporate,,,3975186.39,154394.43,3,,N,Y,Y,,N,Bangalore MG Road,RM33,66,,0,0,Personal Loan,143971696.4,24,113808000.8,2879433.93,30,0,3443.17,428,EQUIFAX,Medium,,8.88,,9717.39,1571.43,103,24546.68,30-03-2022,Credit,Mobile App,76528.61,INR
CUST100324,ACC900324,Recurring Deposit,16-09-2022,Active,M,,Rajasthan,681724,SME,Student,,2030089.42,1777047.46,1,Verified,,N,,Y,,Kolkata West,,107,0,0,0,Personal Loan,494525.53,48,335247.33,9890.51,0,0,0,330,,,,,,1495.85,418.66,78,534.29,16-02-2019,Credit,RTGS,472126.89,INR
CUST100325,ACC900325,Checking,24-12-2021,,F,66,,468991,,Salaried,Employer_142,3688818.37,568247.33,8,Rejected,Y,Y,N,,Y,Delhi North,,,1,0,0,Business Loan,1594588.92,24,259677.8,31891.78,60,0,2314.31,422,,Low,,,74295.89,11264.73,965.66,71,,18-07-2019,Interest,IMPS,379031.58,GBP
CUST100326,ACC900326,Current,15-04-2021,Closed,F,26,,124730,SME,Salaried,Employer_2,4255218.74,1572413.49,6,Rejected,,Y,N,,N,Chennai East,,435,,0,0,Education Loan,3047812.47,,930347.69,60956.25,120,1,4325.34,665,,Low,,,,14909.02,1481.01,15,48328.72,05-08-2019,Transfer,Net Banking,27296.43,EUR
CUST100327,ACC900327,Savings,19-07-2021,Active,F,24,Rajasthan,870023,SME,Salaried,Employer_82,4674359.04,1602135.03,6,Rejected,Y,N,,Y,,,,299,0,1,0,,,,,,30,0,1861.82,550,EQUIFAX,Medium,3.18,,,12051.37,641.52,70,7904.33,05-02-2021,EMI,IMPS,129740.1,INR
CUST100328,ACC900328,Current,21-02-2021,Inactive,,47,West Bengal,170881,HNI,Student,,-50199.76,-276511.27,7,Pending,Y,Y,N,,N,Mumbai Central,RM22,410,1,1,0,Home Loan,1887055.62,,1013195.94,37741.11,0,0,0,798,EQUIFAX,High,,,,14258.52,985.49,67,60885.36,26-10-2018,Interest,UPI,430623.19,GBP
CUST100329,ACC900329,Fixed Deposit,21-07-2019,Active,Other,31,Tamil Nadu,316260,Retail,Retired,,3699515.29,774968.74,8,Rejected,Y,N,Y,N,,Hyderabad Banjara Hills,,179,,0,0,Auto Loan,2738015.01,48,703428.79,54760.3,0,0,0,655,EXPERIAN,Very High,,7.84,,5412.82,1143.03,73,58401.96,15-01-2023,Transfer,RTGS,395337.52,INR
CUST100330,ACC900330,Fixed Deposit,28-02-2019,Inactive,M,71,Maharashtra,405350,HNI,Salaried,Employer_69,4177096.45,1165945.55,2,Verified,N,Y,N,Y,N,Jaipur Vaishali,RM14,469,0,0,,Personal Loan,337061.56,84,66721.54,6741.23,,,0,333,EXPERIAN,Very High,,6.69,,-136.21,,106,,22-07-2024,Debit,Mobile App,14761.79,INR
CUST100331,ACC900331,Current,19-02-2021,,,72,Telangana,,Retail,Business Owner,,4367210.95,1524715.13,7,Pending,N,,,,,Pune FC Road,,445,0,,0,Business Loan,76860.24,120,54584.49,1537.2,60,0,4230.37,863,CIBIL,High,,,,1953.24,764.32,28,10860.81,14-07-2023,Interest,Mobile App,433729.21,INR
CUST100332,ACC900332,Savings,11-09-2022,Inactive,F,41,Maharashtra,524484,HNI,Business Owner,,,,1,Pending,N,N,N,,,Chennai East,RM45,251,0,0,0,,,,,,0,0,0,475,EXPERIAN,Medium,3.72,,,1087.95,1350.05,9,64550.85,02-09-2020,Transfer,ATM,123566.56,USD
CUST100333,ACC900333,Checking,21-04-2021,Frozen,F,28,Gujarat,248758,Corporate,Student,,778809.74,1185302.89,8,Pending,,,,N,N,Pune FC Road,RM40,234,1,0,0,Personal Loan,675061.42,60,114131.9,13501.23,60,0,669.42,702,EXPERIAN,Low,,,317552.03,2850.81,204.19,15,18978.77,25-05-2023,Transfer,IMPS,281266.18,INR
CUST100334,ACC900334,Savings,28-05-2024,Inactive,M,65,Delhi,747507,,,,1625625.61,327982.44,1,Expired,,,,N,N,Bangalore MG Road,,555,0,0,,Personal Loan,4228815.16,60,1130258.08,84576.3,0,0,0,350,,Low,6.36,,,324695.6,799.7,59,20237.64,26-10-2020,Debit,Mobile App,472575.85,INR
CUST100335,ACC900335,Fixed Deposit,31-01-2021,,M,39,Tamil Nadu,926341,SME,,,3846578.07,1063772.6,5,Expired,Y,N,Y,N,,Chennai East,,427,0,0,,Education Loan,3533418.82,36,403212.22,70668.38,0,0,0,472,EQUIFAX,Medium,,5.69,,6072.27,,110,59526.92,23-11-2019,Debit,Mobile App,94207.49,INR
CUST100336,ACC900336,Checking,22-12-2022,Frozen,M,43,West Bengal,194509,SME,Retired,,1421453.2,1655089.49,5,Pending,,N,Y,N,Y,Jaipur Vaishali,,228,0,0,0,Personal Loan,945530.55,12,104972.13,18910.61,0,0,0,551,EXPERIAN,Low,,,63811.99,12543.2,265.02,22,12465.7,21-08-2024,EMI,Branch,422689.48,INR
CUST100337,ACC900337,Checking,22-03-2020,Inactive,,59,Maharashtra,407675,Retail,Retired,,1534613.05,263846.99,8,,,N,,N,N,Jaipur Vaishali,,140,0,0,,Auto Loan,1361964.7,48,679049.07,27239.29,90,1,835.07,788,CIBIL,Low,,,90157.83,2599.33,547.54,88,61221.66,04-07-2018,EMI,UPI,418938.32,INR
CUST100338,ACC900338,Recurring Deposit,14-05-2024,,M,47,Karnataka,191360,,Student,,1157050.2,,8,Rejected,Y,N,,Y,N,Kolkata West,,584,1,,0,Home Loan,3110575.76,84,1533089.99,62211.52,90,1,4354.62,540,CIBIL,High,,,,6028.42,934.89,4,-14110.09,24-07-2018,EMI,UPI,433262.56,EUR
CUST100339,ACC900339,Savings,03-09-2019,,,62,Gujarat,626785,SME,,,3042514.25,25774614.09,7,Rejected,,N,,,,Pune FC Road,,47,0,0,0,,,,,,180,1,4349.16,597,EQUIFAX,Medium,6,,,13903.24,362.79,112,2776.97,12-10-2020,Transfer,IMPS,445797.02,INR
CUST100340,ACC900340,Fixed Deposit,20-04-2020,Inactive,M,37,Telangana,906841,SME,Retired,,3666836.58,997581.76,1,Verified,N,Y,,Y,N,Ahmedabad SG Highway,,468,,0,0,,,,,,60,0,2998.84,630,EQUIFAX,Medium,,6.61,,2571.11,1837.35,17,3078704.74,16-04-2024,Penalty,RTGS,378676.56,INR
CUST100341,ACC900341,Recurring Deposit,29-09-2022,Closed,Other,28,Karnataka,810725,,Student,,2922400.61,1454174.25,4,Pending,,Y,N,,N,Bangalore MG Road,,540,0,,0,Personal Loan,4995604.97,84,1802108.1,99912.1,0,0,0,667,,High,,,,10694.13,-640.97,,-11324.14,16-01-2024,Debit,IMPS,1107.43,USD
CUST100342,ACC900342,Savings,04-04-2022,,F,74,Tamil Nadu,,,Self-Employed,,4339978.27,3539.29,6,Rejected,Y,Y,N,N,N,Mumbai Central,,17,0,,1,Home Loan,2520815.69,120,114807569.3,50416.31,0,0,0,,CIBIL,,5.71,,,6757.46,1089.64,51,42027.71,14-12-2019,Transfer,UPI,440048.86,INR
CUST100343,ACC900343,Recurring Deposit,07-05-2019,Closed,,66,Telangana,902008,HNI,Salaried,Employer_40,5058141.29,1715078.55,1,,Y,Y,N,Y,N,Mumbai Central,RM3,715,,,0,,,,,,,,0,488,EQUIFAX,Very High,,,,8274.21,1573.22,87,68497.14,24-04-2021,Transfer,Mobile App,78921.25,INR
CUST100344,ACC900344,Current,16-08-2023,Frozen,M,70,Gujarat,235067,,Retired,,3898352.31,32698.61,7,Rejected,,,N,Y,Y,Pune FC Road,,74,0,0,0,,,,,,30,0,4275.31,822,CIBIL,,,,,8892.95,1180.54,91,78804.1,27-06-2022,Debit,RTGS,486085.13,INR
CUST100345,ACC900345,Recurring Deposit,17-07-2024,Frozen,,75,Maharashtra,790198,,Business Owner,,2078535.3,1830451.4,5,Pending,Y,Y,Y,N,N,Delhi North,,631,0,0,0,,,,,,,,0,861,EXPERIAN,Medium,,,,1529.37,363.45,70,69342.13,23-07-2023,Interest,IMPS,93106.59,EUR
CUST100346,ACC900346,Current,18-07-2020,Active,M,64,Maharashtra,790887,Corporate,Self-Employed,,1193068.72,1566713.07,8,Pending,,N,N,,Y,Jaipur Vaishali,RM16,418,,0,,,,,,,180,1,653.04,333,EQUIFAX,Medium,,,,6221.14,1909.28,49,13519.11,09-07-2019,Credit,UPI,167275.55,INR
CUST100347,ACC900347,Savings,26-11-2023,Inactive,,48,Rajasthan,565495,Corporate,Self-Employed,,3921204.5,1993988.13,2,Verified,N,,,Y,N,Chennai East,RM9,67,0,,0,Auto Loan,1275967.59,24,940258.69,25519.35,0,0,0,623,CIBIL,,5.08,,,2888.85,1515.01,,38018.11,26-07-2023,Credit,NEFT,113809.23,INR
CUST100348,ACC900348,Fixed Deposit,21-08-2022,Active,Other,66,West Bengal,512778,Retail,Student,,4160159.21,1441649.89,8,Pending,Y,Y,,Y,,Hyderabad Banjara Hills,,380,0,0,0,Home Loan,2480886.69,84,400822.49,49617.73,30,0,1634.35,,EQUIFAX,Very High,,5.01,,4517.87,1573.31,44,-17230.01,26-01-2019,EMI,NEFT,131913.26,INR
CUST100349,ACC900349,Current,28-03-2018,,F,52,Delhi,663204,,Salaried,Employer_130,920320.01,668253.1,1,Rejected,Y,,Y,N,N,Pune FC Road,,48,0,0,0,,,,,,90,1,4308.6,511,EXPERIAN,,,,,684.08,1446.01,53,16336.58,03-04-2023,Transfer,UPI,425324.34,INR
CUST100350,ACC900350,Checking,24-06-2022,Closed,F,25,Gujarat,969515,SME,Self-Employed,,2980776.71,954300.94,7,Rejected,Y,N,Y,Y,N,Pune FC Road,,,1,1,0,Personal Loan,145194.09,12,72269.77,2903.88,30,0,2217.07,358,EXPERIAN,Medium,,,181209.28,5711.23,260.92,96,24035.97,02-06-2024,Penalty,NEFT,126608.72,GBP
CUST100351,ACC900351,Fixed Deposit,25-12-2020,Closed,M,55,Karnataka,986327,Corporate,,,222155.03,244211.48,3,Expired,N,,N,,Y,Ahmedabad SG Highway,RM49,415,,,0,Personal Loan,3096306.7,60,1233876.77,61926.13,120,1,,882,EQUIFAX,High,,6.28,,10987.36,571.41,14,4158456.85,25-12-2023,Credit,RTGS,65603.63,INR
CUST100352,ACC900352,Checking,11-09-2024,,F,25,Maharashtra,582591,SME,Retired,,185819222.4,783767.91,1,Verified,,N,,N,,Kolkata West,,81,0,0,0,Home Loan,3986382.16,120,,79727.64,120,1,276.4,457,,Low,,,264621.53,2690.14,1189.4,,28014.32,04-02-2022,Credit,ATM,178009.18,GBP
CUST100353,ACC900353,Fixed Deposit,15-05-2021,Inactive,F,31,Tamil Nadu,660901,HNI,Self-Employed,,1780586.81,394203.03,7,Rejected,N,Y,N,N,Y,,RM42,,1,0,0,Auto Loan,3121834.21,12,1340795.54,62436.68,0,0,0,789,CIBIL,Medium,,6.04,,2766.75,475.09,31,62468.02,15-04-2018,EMI,NEFT,253050.11,USD
CUST100354,ACC900354,Checking,30-03-2018,Inactive,M,62,Maharashtra,479066,SME,Salaried,Employer_1,481092.77,1563851.95,4,Verified,N,,N,Y,N,Kolkata West,,35,0,,0,Personal Loan,4603038.91,36,,92060.78,120,1,377.4,628,EQUIFAX,High,,,105253.68,10493.02,872.17,88,10749.83,18-12-2022,EMI,NEFT,272001.92,INR
CUST100355,ACC900355,Recurring Deposit,06-07-2021,,F,68,West Bengal,832936,SME,Salaried,Employer_63,850974.97,77242.68,6,Verified,,,Y,Y,,Chennai East,,725,0,,0,,,,,,0,0,0,807,CIBIL,Medium,,,,13848.36,1450.25,111,37988.85,20-10-2022,EMI,IMPS,65515.65,GBP
CUST100356,ACC900356,Recurring Deposit,13-11-2018,Closed,Other,63,Tamil Nadu,651403,HNI,Retired,,359159.44,,5,Rejected,Y,,,,Y,Chennai East,RM4,297,,,1,Auto Loan,2918295.52,120,2151664.64,58365.91,0,0,0,563,CIBIL,Medium,,,,4768.78,321.97,20,52008.63,26-03-2021,Debit,NEFT,,INR
CUST100357,ACC900357,Fixed Deposit,09-11-2023,Active,M,22,Rajasthan,105998,Retail,Retired,,3594393.28,840383.48,1,Pending,N,N,Y,Y,N,,,457,0,1,,Business Loan,2643624.08,12,1942487.97,52872.48,120,1,3293.81,880,EXPERIAN,Very High,,6.67,,5382.04,995.97,69,80472.96,27-12-2022,Debit,Mobile App,204251.17,INR
CUST100358,ACC900358,Recurring Deposit,27-08-2022,,M,36,West Bengal,706482,Retail,Retired,,1874743.03,676015.74,1,Verified,Y,,N,,Y,Mumbai Central,,653,,0,1,,,,,,30,0,3806.58,824,EQUIFAX,Medium,,,,12673.9,991.9,,16343,11-10-2022,Interest,ATM,400220,INR
CUST100359,ACC900359,Recurring Deposit,03-05-2023,Active,M,72,Rajasthan,427343,SME,Self-Employed,,871050.4,1095436.33,5,Verified,N,,N,,Y,Jaipur Vaishali,,577,,0,0,Business Loan,,84,,,0,0,0,662,,Low,,,,2374.12,1579.42,65,46567.48,01-07-2020,Penalty,UPI,9829.92,INR
CUST100360,ACC900360,Fixed Deposit,14-04-2023,Closed,Other,47,Tamil Nadu,253806,SME,Retired,,2998096,613259.01,4,Pending,,Y,N,,,Bangalore MG Road,,576,0,0,0,Auto Loan,5077574.04,48,535424.59,101551.48,,,0,832,EQUIFAX,Very High,,8.4,,6629.6,369.3,53,19072.17,25-10-2022,Penalty,ATM,317486.19,INR
CUST100361,ACC900361,Fixed Deposit,26-12-2024,Closed,M,19,Gujarat,966935,Corporate,Business Owner,,4633711.36,278232.11,2,Rejected,N,,,,,Pune FC Road,RM33,453,,1,0,Business Loan,2659796.48,36,787166.8,53195.93,0,0,0,738,EQUIFAX,Medium,,8.37,,10771,1178.33,91,4537.38,24-03-2023,Interest,IMPS,163601.69,GBP
CUST100362,ACC900362,Checking,21-11-2023,Frozen,M,19,West Bengal,146387,SME,Salaried,Employer_103,2120905.32,1422042.48,2,Rejected,,N,,N,Y,Mumbai Central,,523,,,1,,,,,,,,0,,CIBIL,,,,232352.78,2260.65,1186.08,103,12906.63,13-11-2023,Penalty,RTGS,402560.03,INR
CUST100363,ACC900363,Recurring Deposit,11-07-2020,Frozen,F,62,Tamil Nadu,417249,Corporate,Self-Employed,,237522.5,209788.77,8,Pending,N,,N,,Y,Delhi North,RM23,269,,,1,Personal Loan,552953.38,84,258354.3,11059.07,0,0,0,527,EQUIFAX,Low,,,,5089.46,1590.73,39,75446.68,09-11-2018,Credit,UPI,147429.33,INR
CUST100364,ACC900364,Fixed Deposit,11-06-2024,Inactive,Other,,Gujarat,843460,HNI,,,4276625.16,1824866.88,5,Expired,Y,N,Y,N,N,Hyderabad Banjara Hills,RM25,353,1,,,Personal Loan,4681784.64,,2387385.37,93635.69,,,0,674,EXPERIAN,Medium,,6.5,,14965.15,1222,90,53119.2,10-04-2024,Penalty,Branch,18189.01,INR
CUST100365,ACC900365,Recurring Deposit,06-03-2021,Frozen,F,58,Rajasthan,728918,SME,Student,,1533578.17,-23295.7,4,Pending,Y,,Y,N,N,,,79,,0,0,Home Loan,4543395.22,24,2045777.02,90867.9,30,0,4882.64,401,EQUIFAX,High,,,,,307.2,85,31688.27,11-11-2020,Penalty,Branch,231933.03,USD
CUST100366,ACC900366,Checking,07-07-2021,,F,33,Rajasthan,498049,Corporate,Self-Employed,,970535.62,1528830.58,2,Expired,Y,Y,,N,Y,Delhi North,RM5,365,0,,0,,,,,,0,0,0,857,CIBIL,High,,,149500.62,11626.15,1691.74,26,80802.83,23-06-2023,Interest,NEFT,383695.37,INR
CUST100367,ACC900367,Recurring Deposit,03-10-2021,Inactive,Other,28,Karnataka,,Corporate,Business Owner,,2610850.36,531455.94,2,Expired,Y,Y,Y,,Y,Delhi North,RM19,666,,1,,Home Loan,1153662.58,84,121350.9,23073.25,60,0,3915.01,,EQUIFAX,Very High,,,,10671.26,290.51,118,67509.25,25-12-2023,Interest,Branch,483.88,USD
CUST100368,ACC900368,Fixed Deposit,24-01-2019,Inactive,M,62,Maharashtra,971306,SME,Self-Employed,,157594107.6,1027651.68,4,Verified,N,,,N,,Jaipur Vaishali,,97,0,,0,Personal Loan,3060901.95,60,893595.2,61218.04,0,0,0,315,CIBIL,,,6.49,,3900.62,19134.21,12,49408.91,30-09-2022,Debit,UPI,158005.74,INR
CUST100369,ACC900369,Current,21-09-2019,Inactive,M,48,Karnataka,327098,,,,-154273.86,1130202.21,2,Verified,,,N,N,N,Mumbai Central,,305,0,0,0,,,,,,90,1,950.6,555,EXPERIAN,Low,,,,3806.59,195.48,109,724174.41,01-08-2024,Debit,Mobile App,12116138.21,INR
CUST100370,ACC900370,Recurring Deposit,19-12-2022,,,29,Telangana,454485,HNI,Business Owner,,2901398.97,23227339.29,7,Pending,N,N,N,N,,Pune FC Road,RM36,716,0,1,0,Auto Loan,1292636.91,,795075.47,25852.74,,,0,669,,,,,,4701.46,764.74,45,68078.78,21-04-2022,Transfer,RTGS,389403.1,GBP
CUST100371,ACC900371,Checking,19-06-2024,Closed,M,65,Maharashtra,274112,HNI,Student,,960647.3,1574072.91,2,Rejected,N,Y,N,Y,N,,RM7,433,0,0,0,Personal Loan,1460419.65,,1207899.39,29208.39,0,0,0,860,EQUIFAX,,,,58121.9,7851.13,1026.61,120,33805.35,06-10-2020,EMI,ATM,393924.53,EUR
CUST100372,ACC900372,Recurring Deposit,20-03-2018,Inactive,M,42,Maharashtra,677454,,Self-Employed,,3087084.56,1898665.59,5,Rejected,Y,,N,N,,Delhi North,,614,0,,0,,,,,,30,0,944.92,752,EXPERIAN,,,,,3228.33,-621.5,35,60739.74,11-05-2022,Transfer,UPI,387210.27,INR
CUST100373,ACC900373,Savings,06-03-2019,Frozen,,40,Tamil Nadu,971150,SME,Salaried,Employer_112,709083.87,1147368.16,2,Verified,Y,N,,Y,Y,Delhi North,,413,0,0,,,,,,,0,0,0,537,EQUIFAX,,7.04,,,1527.3,1175.53,117,64725.2,25-01-2021,Transfer,Net Banking,23570.86,EUR
CUST100374,ACC900374,Savings,17-12-2024,,M,,Telangana,408872,Corporate,Self-Employed,,899532.99,538427.23,1,Verified,,Y,N,N,,Bangalore MG Road,RM13,567,1,0,1,Auto Loan,2928405.07,48,-135452.22,58568.1,120,1,4100.83,398,CIBIL,Very High,7.35,,,7535.65,184.65,69,4879.59,20-12-2018,Credit,IMPS,103808.32,INR
CUST100375,ACC900375,Savings,08-08-2023,Inactive,Other,25,West Bengal,916103,,Student,,752163.36,491809.36,6,,N,N,N,,N,Ahmedabad SG Highway,,188,,1,1,Home Loan,444800.99,48,172588.22,8896.02,0,0,0,716,EQUIFAX,,4.45,,,4500.31,15837.66,41,59520.15,04-11-2018,Debit,ATM,323519.78,INR
CUST100376,ACC900376,Savings,10-02-2023,Active,F,26,Telangana,719766,,Self-Employed,,,,,Rejected,N,N,Y,,Y,Delhi North,,,0,1,0,Home Loan,3453197.75,60,704514.36,69063.96,90,1,2776.55,731,EQUIFAX,Medium,3.34,,,7459.69,1542.58,89,59204.47,14-08-2022,Interest,RTGS,314430.72,INR
CUST100377,ACC900377,Savings,20-03-2024,,Other,69,Gujarat,401819,SME,Student,,1228830.02,235228.81,3,Verified,,N,N,N,,Jaipur Vaishali,,,0,0,,,,,,,60,0,1562.39,753,EXPERIAN,,6.76,,,459.11,1789.02,67,,24-11-2022,Credit,UPI,315317.25,GBP
CUST100378,ACC900378,Recurring Deposit,25-03-2024,Inactive,M,42,Telangana,534503,SME,Student,,3981787.28,1307450.81,5,Rejected,N,N,Y,Y,N,Mumbai Central,,573,1,1,,Personal Loan,2259681.43,36,417923.82,45193.63,120,1,1892.15,545,CIBIL,,,,,13822.46,877.86,42,78812.48,23-08-2024,Penalty,UPI,375583.95,INR
CUST100379,ACC900379,Current,04-08-2024,Inactive,M,40,West Bengal,323236,,Retired,,3141766.22,1396854.92,6,Pending,N,Y,N,N,Y,Hyderabad Banjara Hills,,346,1,0,0,Business Loan,4167464.74,,3566832.47,83349.29,0,0,0,488,EXPERIAN,Low,,,,6991.08,57.58,22,,11-05-2018,Credit,UPI,218390.72,EUR
