Customer_id,Account_id,Account_type,Account_open_date,Account_status,Gender,Age,State,Customer_segment,Employment_status,Annual_income_INR,Account_balance_INR,Kyc_status,Nominee_added,Mobile_banking_enabled,Net_banking_enabled,Credit_card_linked,Demat_account,Last_login_days_ago,Is_dormant,Churn_flag,Fraud_flag,Loan_type,Loan_amount_INR,Loan_tenure_months,Outstanding_principal_INR,Emi_amount_INR,Days_past_due,Is_npa,Penalty_amount_INR,Credit_score,Risk_rating,Monthly_interest_income_INR,Monthly_service_charges_INR,Num_transactions_last_month,Avg_transaction_value_INR,Last_transaction_date,Last_transaction_type,Last_transaction_channel,Last_transaction_amount_INR,Transaction_currency
CUST100173,ACC900173,Savings,20/01/2021,Closed,Female,68,West Bengal,SME,Retired,3418727.96,517336.96,Verified,N,Y,N,Y,N,645,0,0,1,No Loan,0,0,0,0,0,1,0,606.9468085,High,7326.15,967.125,101,15408.93,18/08/2021,Interest,RTGS,370239.58,INR
CUST100490,ACC900490,Current,31/05/2021,Inactive,Male,53,Maharashtra,Retail,Student,3421338.81,1258413.52,Rejected,N,N,Y,N,N,41,0,0,0,Education Loan,4031419.18,12,2560179.52,80628.38,30,0,1452.7,674,High,6183.32,1139.31,96,64674.21,11/06/2024,Transfer,UPI,465715.65,USD
CUST100066,ACC900066,Checking,17/07/2021,Inactive,Male,27,Rajasthan,SME,Student,3438469.5,828392.06,Pending,Y,N,Y,Y,N,413,1,1,0,No Loan,0,0,0,0,0,1,0,723,High,12490.48,174,71,20133.14,19/06/2022,Penalty,Mobile App,61319.18,USD
CUST100102,ACC900102,Fixed Deposit,09/12/2021,Inactive,Male,33,Telangana,Corporate,Self-Employed,3439341.87,129332.61,Verified,Y,N,N,Y,N,560,0,1,1,Home Loan,152167915.5,120,86619997.66,3043358.31,120,1,2614.78,624,High,14485.71,1191.59,12,8050.27,22/08/2023,Debit,NEFT,305484.49,GBP
CUST100132,ACC900132,Savings,15/01/2022,Inactive,Male,65,Telangana,Retail,Retired,3442288.45,1456115.24,Pending,Y,N,N,Y,N,447,1,1,0,Education Loan,5134981.86,120,1732039.15,102699.64,180,1,3494.75,816,Low,4855.81,1503.29,11,69867.81,28/03/2023,EMI,Mobile App,479472.12,USD
CUST100400,ACC900400,Fixed Deposit,12/05/2024,Inactive,Male,46,Telangana,SME,Self-Employed,3449183.95,1555895.25,Verified,N,N,N,Y,N,554,0,0,0,No Loan,0,0,0,0,0,1,0,752,Very High,4504.57,1183.25,94,29241.6,25/07/2021,Credit,ATM,389524.37,INR
CUST100289,ACC900289,Checking,02/11/2019,Active,Female,61,Tamil Nadu,HNI,Business Owner,3457331.04,1544168.4,Verified,Y,N,N,N,N,190,0,0,0,Education Loan,2269331.5,84,961271.63,45386.63,30,0,3354.19,347,High,8880.42,448.56,119,2124.28,28/10/2023,Credit,ATM,13210.63,USD
CUST100216,ACC900216,Fixed Deposit,07/11/2022,Closed,Male,18,Rajasthan,HNI,Retired,3470752.79,1377733.27,Expired,Y,N,N,Y,N,640,0,1,0,Auto Loan,177198.98,48,127627.47,3543.98,0,0,0,745,Very High,2389.29,1413.77,95,22758,20/04/2023,Transfer,Mobile App,331015.21,USD
CUST100444,ACC900444,Current,17/09/2022,Inactive,Other,47,Rajasthan,Corporate,Retired,3511232.27,40577946.47,Verified,Y,N,Y,Y,N,480,1,0,0,Education Loan,4810768.74,84,946321.38,96215.37,36.06451613,0,0,721,High,12091.16,1768.69,61,44683.37,11/10/2023,EMI,RTGS,183324.03,GBP
CUST100087,ACC900087,Checking,25/05/2018,Closed,Female,65,Gujarat,Retail,Business Owner,3522429.81,904141.52,Verified,N,N,N,Y,Y,445,1,0,0,Auto Loan,3967608.45,24,-340919.12,79352.17,30,0,1262.82,587,Medium,9613.09,1104.02,60.27004219,49541.2,04/01/2023,Debit,NEFT,130503.05,INR
CUST100446,ACC900446,Current,16/01/2021,Closed,Male,27,Telangana,Retail,Business Owner,3528861.93,1570936.12,Verified,N,Y,N,N,N,15,0,0,0,Education Loan,3727717.41,36,19963428.79,74554.35,30,0,155487.19,606.9468085,Very High,12286.12,1030.73,108,-3693.79,28/04/2024,Transfer,ATM,51895.36,INR
CUST100403,ACC900403,Current,29/03/2019,Inactive,Male,44,Delhi,Retail,Retired,3537284.33,729020.22,Pending,Y,N,N,Y,Y,287,0,1,0,Business Loan,1998260.72,120,0,39965.21,30,0,280.27,686,High,12238.85,226.83,27,42999.11,26/04/2018,Interest,UPI,114649.5,USD
CUST100450,ACC900450,Current,20/07/2020,Inactive,Female,60,Delhi,HNI,Retired,3542346.17,1788655.04,Expired,N,N,N,Y,N,127,0,0,0,Business Loan,5017485.58,48,3748395.13,100349.71,0,0,0,899,High,12296.81,1662.77,44,60237.29,17/11/2024,Penalty,IMPS,436309.59,USD
CUST100390,ACC900390,Checking,02/07/2022,Closed,Other,63,Delhi,HNI,Retired,3546208.21,1245999.86,Rejected,Y,N,N,Y,Y,24,0,0,1,Personal Loan,1142297.38,48,466608.43,22845.95,0,0,0,712,Very High,13997.61,946.57,49,80922.37,06/05/2022,Penalty,UPI,396053.62,USD
CUST100135,ACC900135,Savings,31/07/2024,Inactive,Male,48,Rajasthan,SME,Salaried,3556486.93,783802.59,Verified,Y,N,N,Y,N,214,0,1,0,Auto Loan,2752895.39,36,1210750.55,55057.91,180,1,0,842,Medium,621.96,721.52,74,61286.68,26/04/2019,Interest,Mobile App,253050.11,GBP
CUST100381,ACC900381,Recurring Deposit,11/09/2018,Closed,Male,19,Gujarat,SME,Salaried,3571024.43,741853.9,Pending,Y,N,N,N,N,482,0,0,1,No Loan,0,0,0,0,0,0,0,365,Very High,5157.19,1723.05,39,58930.38,08/08/2019,Credit,Branch,146141.95,USD
CUST100357,ACC900357,Fixed Deposit,09/11/2023,Active,Male,22,Rajasthan,Retail,Retired,3594393.28,840383.48,Pending,N,N,Y,Y,N,457,0,1,0,Business Loan,2643624.08,12,1942487.97,52872.48,120,1,3293.81,880,Very High,5382.04,995.97,69,80472.96,27/12/2022,Debit,Mobile App,204251.17,INR
CUST100036,ACC900036,Savings,03/12/2018,Closed,Other,63,Gujarat,SME,Self-Employed,3597786.36,10735.33,Verified,Y,N,N,N,N,711,0,1,0,Auto Loan,552207.65,120,104266.32,11044.15,36.06451613,0,0,632,High,14162.96,1188.38,49,60902.47,21/09/2020,Penalty,Mobile App,186640.92,GBP
CUST100267,ACC900267,Checking,14/04/2021,Inactive,Female,56,West Bengal,SME,Student,3602831.36,749713.96,Rejected,N,N,N,Y,Y,417,0,0,0,Business Loan,2177620.78,36,0,43552.42,180,1,3987.61,695,Medium,14965.11,967.125,45,66358.1,28/05/2019,Interest,ATM,497316.63,EUR
CUST100215,ACC900215,Checking,12/01/2020,Frozen,Other,64,Delhi,Corporate,Self-Employed,3610374.51,1504851.15,Expired,N,Y,N,Y,N,30,0,1,1,Business Loan,1514707.06,48,238909.22,30294.14,0,0,0,311,Very High,551.18,27.93,48,8075.19,30/09/2022,Credit,NEFT,137224.68,INR
CUST100298,ACC900298,Checking,18/08/2018,Closed,Male,29,Tamil Nadu,SME,Retired,3631392.75,947900.22,Expired,Y,N,Y,Y,N,65,0,1,0,No Loan,0,0,0,0,0,0,0,606.9468085,Very High,4094.82,1252.58,102,7792.16,27/06/2019,Credit,UPI,29518165.21,INR
CUST100340,ACC900340,Fixed Deposit,20/04/2020,Inactive,Male,37,Telangana,SME,Retired,3666836.58,997581.76,Verified,N,Y,N,Y,N,468,0,0,0,No Loan,0,0,0,0,0,0,0,630,Medium,2571.11,1837.35,17,3078704.74,16/04/2024,Penalty,RTGS,378676.56,INR
CUST100325,ACC900325,Checking,24/12/2021,Inactive,Female,66,Rajasthan,SME,Salaried,3688818.37,568247.33,Rejected,Y,Y,N,Y,Y,413,1,0,0,Business Loan,1594588.92,24,259677.8,31891.78,60,0,2314.31,422,Low,11264.73,965.66,71,40787.46,18/07/2019,Interest,IMPS,379031.58,GBP
CUST100329,ACC900329,Fixed Deposit,21/07/2019,Active,Other,31,Tamil Nadu,Retail,Retired,3699515.29,774968.74,Rejected,Y,N,Y,N,N,179,0,0,0,Auto Loan,2738015.01,48,703428.79,54760.3,0,0,0,655,Very High,5412.82,1143.03,73,58401.96,15/01/2023,Transfer,RTGS,395337.52,INR
CUST100435,ACC900435,Checking,09/12/2023,Inactive,Male,46,Karnataka,SME,Student,3702390.69,982293.575,Pending,N,N,N,N,N,554,0,0,0,Business Loan,4327022.51,0,0,86540.45,0,0,0,606.9468085,Very High,-5040.16,1659.01,113,5353378.13,20/12/2024,Interest,NEFT,194858.26,INR
CUST100487,ACC900487,Recurring Deposit,01/05/2020,Inactive,Male,47,Karnataka,SME,Retired,3723056.95,68623541.19,Verified,N,N,N,Y,N,461,0,0,0,Business Loan,1555633.52,12,415939.27,31112.67,0,0,0,501,Very High,4442.65,583.37,46,48950.53,18/06/2023,Transfer,ATM,234572.1,INR
CUST100245,ACC900245,Fixed Deposit,29/09/2021,Active,Male,49,Rajasthan,HNI,Student,3730537.78,2000789.55,Verified,N,N,Y,N,Y,98,0,0,0,Business Loan,3454092.37,84,23477546.94,69081.85,0,0,0,838,Low,1185.86,1436.83,28,32958.55,30/07/2024,EMI,Mobile App,94098.13,USD
CUST100111,ACC900111,Fixed Deposit,25/09/2022,Inactive,Male,75,Rajasthan,Corporate,Student,3735331.43,38722.81,Rejected,N,N,N,Y,N,88,0,0,0,Auto Loan,2739854.69,12,509576.33,54797.09,90,1,3057.75,892,Very High,2884.4,432.34,62,-2012.92,18/06/2024,Interest,NEFT,31585.03,GBP
CUST100416,ACC900416,Current,25/12/2024,Inactive,Male,54,Delhi,Corporate,Self-Employed,3751962.44,1843289.52,Verified,Y,N,Y,N,Y,656,0,1,0,Education Loan,1742150.24,24,741022.94,34843,0,0,0,399,Medium,11488.53,108.45,73,41893.79,16/08/2018,Interest,Branch,32234.41,EUR
CUST100191,ACC900191,Recurring Deposit,03/04/2023,Frozen,Male,30,West Bengal,Corporate,Retired,3790975.14,924423.96,Verified,Y,N,Y,N,N,238,0,0,0,No Loan,0,0,0,0,0,0,0,889,Very High,13512.39,370.46,88,69706.37,29/12/2024,Credit,RTGS,4215.43,INR
CUST100499,ACC900499,Fixed Deposit,25/04/2021,Frozen,Female,23,Tamil Nadu,HNI,Retired,3791536.08,982293.575,Verified,Y,Y,Y,N,N,224,0,0,0,Education Loan,447454.88,120,397439.4,8949.1,30,0,2730.69,518,High,11036.14,1467.39,15,19005.58,06/07/2024,Debit,IMPS,310134.16,INR
CUST100310,ACC900310,Current,12/04/2022,Closed,Male,48,Rajasthan,HNI,Business Owner,3792675.51,834007.47,Expired,Y,Y,Y,Y,Y,192,0,0,0,Personal Loan,1098552.04,60,933080.95,21971.04,60,0,1618.08,606.9468085,High,8837.92,1822.05,68,38599.72,16/08/2020,Debit,NEFT,48140.75,INR
CUST100316,ACC900316,Checking,21/01/2020,Frozen,Female,49,Tamil Nadu,Corporate,Salaried,3809813.49,1693723.87,Pending,Y,Y,Y,Y,N,521,1,0,0,Personal Loan,2194916.1,12,286360.58,43898.32,0,0,0,520,Medium,956.9,1817.45,60.27004219,34404.16,13/09/2019,Credit,ATM,289482.98,INR
CUST100440,ACC900440,Checking,03/09/2024,Inactive,Male,28,West Bengal,SME,Retired,3810012.07,1431740.12,Verified,Y,N,Y,N,N,492,0,0,0,Home Loan,3635204.38,12,2519100.77,72704.09,120,1,4407.34,619,Very High,8468.08,1736.69,62,66168.46,04/08/2018,Debit,UPI,324508.64,INR
CUST100045,ACC900045,Fixed Deposit,17/02/2022,Inactive,Male,67,Telangana,SME,Self-Employed,3820293.47,287200.63,Verified,Y,Y,Y,N,N,474,0,0,0,Business Loan,1831365.21,84,191883.43,36627.3,30,0,1587.8,842,Low,2119.4,1913.55,7,59390.7,30/10/2023,Penalty,RTGS,458900.33,INR
CUST100247,ACC900247,Recurring Deposit,10/11/2019,Inactive,Male,63,West Bengal,SME,Self-Employed,3827046.33,1569374.15,Expired,N,N,N,Y,N,532,1,0,0,Business Loan,3876510.85,0,658829.85,77530.22,60,0,2375.43,882,Very High,7901.23,1131.47,13,1861.48,09/12/2024,Debit,Branch,460384.1,INR
CUST100238,ACC900238,Checking,23/08/2021,Closed,Male,40,Karnataka,SME,Self-Employed,3835397.03,878284.33,Expired,Y,N,N,Y,N,569,1,0,0,Home Loan,2822118.41,12,812248.94,56442.37,0,0,0,861,Low,9405.33,1636.33,27,322358.21,03/08/2024,Credit,RTGS,514979.51,USD
CUST100335,ACC900335,Fixed Deposit,31/01/2021,Inactive,Male,39,Tamil Nadu,SME,Retired,3846578.07,1063772.6,Expired,Y,N,Y,N,N,427,0,0,0,Education Loan,3533418.82,36,403212.22,70668.38,0,0,0,472,Medium,6072.27,967.125,110,59526.92,23/11/2019,Debit,Mobile App,94207.49,INR
CUST100156,ACC900156,Checking,15/06/2020,Inactive,Other,46,Delhi,SME,Retired,3852176.48,340971,Pending,Y,N,Y,Y,Y,67,1,0,0,No Loan,0,0,0,0,0,0,0,409,Very High,10780.09,807.77,60.27004219,40787.46,15/12/2023,Transfer,IMPS,127336.6,GBP
CUST100198,ACC900198,Checking,07/05/2020,Active,Male,53,Delhi,SME,Retired,3855565.61,330365.32,Verified,N,Y,N,N,N,158,0,0,0,Auto Loan,3205466.68,48,1231986.44,64109.33,0,0,0,620,High,10878.49,1677.17,25,67390.23,29/11/2022,Debit,NEFT,461022.58,INR
CUST100000,ACC900000,Savings,13/04/2018,Inactive,Female,32,Delhi,SME,Business Owner,3876066.04,166136.95,Verified,N,Y,N,N,N,276,0,1,0,Personal Loan,1209031.07,120,358195.73,24180.62,0,0,0,463,High,12031.55,1724.89,27,8238.54,09/11/2021,Credit,UPI,382156.58,GBP
CUST100270,ACC900270,Fixed Deposit,24/10/2021,Active,Male,54,Maharashtra,SME,Retired,3880178.05,455343.25,Rejected,Y,N,N,N,Y,528,0,1,0,Home Loan,2215306.3,60,1774815.84,44306.13,0,0,0,644,High,1678.87,209.27,80,50428.79,07/02/2018,Debit,RTGS,412921.34,USD
CUST100065,ACC900065,Fixed Deposit,30/11/2019,Inactive,Female,56,West Bengal,Corporate,Retired,3882483.43,1349048.4,Verified,N,N,N,N,N,7,0,0,0,Auto Loan,4416635.44,120,1832522.8,88332.71,180,1,2809.89,453,Low,7174.76,1663.5,78,72017.52,17/01/2019,Penalty,IMPS,67388.51,INR
CUST100467,ACC900467,Checking,20/09/2024,Inactive,Male,73,Maharashtra,SME,Retired,3884632.54,705780.9,Rejected,Y,N,Y,N,N,290,0,0,1,Business Loan,3886429.74,12,1266844.05,77728.59,0,0,0,340,Low,1389.04,1317.35,24,37209.51,30/07/2020,EMI,IMPS,401054.48,INR
CUST100256,ACC900256,Recurring Deposit,22/10/2021,Active,Female,41,Rajasthan,HNI,Student,3891985.59,1015798.88,Verified,Y,Y,N,N,N,527,1,0,0,Home Loan,4804995.69,84,555376.52,96099.91,0,0,0,606.9468085,Very High,4338.83,1248.62,75,6090.97,20/04/2019,Transfer,NEFT,253050.11,EUR
CUST100037,ACC900037,Fixed Deposit,10/07/2021,Closed,Female,38,Tamil Nadu,Corporate,Retired,3896200.28,1529695.43,Pending,Y,Y,N,Y,N,440,0,0,1,No Loan,0,0,0,0,0,1,0,877,Medium,1199.58,835.31,70,77838.56,01/12/2022,Penalty,UPI,35695.41,INR
CUST100344,ACC900344,Current,16/08/2023,Frozen,Male,70,Gujarat,SME,Retired,3898352.31,32698.61,Rejected,Y,N,N,Y,Y,74,0,0,0,No Loan,0,0,0,0,0,0,0,822,Very High,8892.95,1180.54,91,78804.1,27/06/2022,Debit,RTGS,486085.13,INR
CUST100428,ACC900428,Savings,16/12/2020,Inactive,Female,38,Tamil Nadu,SME,Self-Employed,3901509.19,985336.13,Verified,N,Y,N,N,N,248,0,1,0,Personal Loan,4376542.61,120,4051464.74,87530.85,30,0,4661.41,579,Very High,3216.04,199.42,23,53803.7,09/11/2018,Interest,Net Banking,49026.07,INR
CUST100347,ACC900347,Savings,26/11/2023,Inactive,Male,48,Rajasthan,Corporate,Self-Employed,3921204.5,1993988.13,Verified,N,N,N,Y,N,67,0,0,0,Auto Loan,1275967.59,24,940258.69,25519.35,0,0,0,623,Very High,2888.85,1515.01,60.27004219,38018.11,26/07/2023,Credit,NEFT,113809.23,INR
CUST100259,ACC900259,Recurring Deposit,05/04/2024,Inactive,Male,27,Delhi,HNI,Self-Employed,3930979.44,1632674.12,Expired,N,Y,N,Y,Y,600,0,0,0,No Loan,0,0,0,0,0,0,0,477,Very High,3048.19,1903.15,70,50475.53,26/10/2023,Transfer,IMPS,349420.44,EUR
CUST100496,ACC900496,Checking,29/10/2024,Active,Male,23,Telangana,Corporate,Self-Employed,3939325.34,1109473.66,Expired,Y,N,N,Y,Y,380,0,0,0,Auto Loan,3096479.09,120,2649976.58,61929.58,90,1,308.28,347,Medium,113.96,1657.02,20,58509.32,10/10/2019,Transfer,Net Banking,395830.48,INR
CUST100076,ACC900076,Current,14/11/2022,Closed,Male,25,Tamil Nadu,HNI,Student,3946005.39,1211422.59,Rejected,N,Y,N,Y,N,87,0,0,0,Business Loan,244956.66,48,59198.22,4899.13,120,1,2003.91,889,Very High,3684.55,1316.41,100,11982.39,21/07/2018,Transfer,RTGS,43798.33,USD
CUST100249,ACC900249,Savings,29/11/2018,Closed,Female,57,Tamil Nadu,SME,Retired,3952659.02,1806764.05,Verified,Y,N,N,N,Y,413,0,0,1,No Loan,0,0,0,0,0,0,0,374,Very High,14469.48,1469.48,99,71627.21,21/12/2022,Penalty,RTGS,69899.9,EUR
CUST100129,ACC900129,Fixed Deposit,19/11/2019,Frozen,Male,50,Telangana,SME,Retired,3957630.27,41532.39,Expired,Y,N,N,Y,N,248,0,1,0,No Loan,0,0,0,0,0,0,0,456,Very High,9563.59,76.76,39,22757.74,26/09/2021,Penalty,Mobile App,227398.38,INR
CUST100022,ACC900022,Fixed Deposit,28/02/2021,Inactive,Male,44,Rajasthan,Retail,Self-Employed,3968529.42,519101.54,Pending,Y,Y,Y,N,N,647,0,1,0,Business Loan,4682190.34,24,1566315,93643.81,180,1,4665.05,747,High,7377.48,36.68,113,73680.74,12/03/2022,EMI,Branch,473801.72,INR
CUST100323,ACC900323,Fixed Deposit,14/02/2024,Inactive,Male,72,West Bengal,Corporate,Retired,3975186.39,154394.43,Verified,N,Y,Y,Y,N,66,0,0,0,Personal Loan,143971696.4,24,113808000.8,2879433.93,30,0,3443.17,428,Medium,9717.39,1571.43,103,24546.68,30/03/2022,Credit,Mobile App,76528.61,INR
CUST100383,ACC900383,Recurring Deposit,22/11/2020,Closed,Male,53,Gujarat,SME,Retired,3979298.87,149301.33,Expired,N,N,Y,N,Y,341,0,1,0,Business Loan,760983.22,12,582682.69,15219.66,90,1,4155.46,488,High,14577.58,567.33,112,71876.68,22/06/2023,Transfer,Mobile App,165334.45,USD
CUST100378,ACC900378,Recurring Deposit,25/03/2024,Inactive,Male,42,Telangana,SME,Student,3981787.28,1307450.81,Rejected,N,N,Y,Y,N,573,1,1,0,Personal Loan,2259681.43,36,417923.82,45193.63,120,1,1892.15,545,Very High,13822.46,877.86,42,78812.48,23/08/2024,Penalty,UPI,375583.95,INR
CUST100272,ACC900272,Checking,03/03/2020,Frozen,Female,46,Delhi,SME,Salaried,3982194.51,1977918.62,Verified,Y,N,Y,Y,N,293,0,1,0,No Loan,0,0,0,0,0,0,0,707,Very High,8924.25,1387.29,82,2775901.51,23/03/2024,Penalty,RTGS,-24623.81,INR
CUST100395,ACC900395,Savings,30/08/2021,Frozen,Male,62,Rajasthan,Corporate,Self-Employed,3989274.74,1867026.75,Verified,N,N,N,N,Y,624,0,0,0,Education Loan,3324290.35,120,1811612.63,66485.81,30,0,4041.61,681,Very High,14678.82,1743.91,8,30739.02,07/01/2024,Transfer,RTGS,471456.6,INR
CUST100112,ACC900112,Checking,11/12/2019,Frozen,Female,49,Gujarat,SME,Student,4002072.59,493276.76,Verified,N,Y,Y,Y,N,517,0,1,1,Auto Loan,4259913.67,12,3218190.89,85198.27,0,0,0,529,Low,5602.66,1580.39,100,61947.27,12/09/2019,Penalty,Net Banking,26062.59,INR
CUST100120,ACC900120,Current,11/08/2018,Inactive,Other,33,Rajasthan,Retail,Student,4022615.65,1199040,Verified,Y,N,N,N,N,45,0,0,0,Home Loan,4766696.3,24,-1535521.61,95333.93,0,0,0,742,High,7500.46,24.81,71,22775.09,11/08/2022,Interest,Branch,391924.18,GBP
CUST100461,ACC900461,Fixed Deposit,12/05/2020,Inactive,Male,59,Karnataka,SME,Self-Employed,4052752.83,790608.02,Expired,Y,N,N,N,Y,192,1,1,0,No Loan,0,0,0,0,0,0,0,326,High,11992.27,1325.14,27,45376.6,15/08/2023,Transfer,NEFT,6862.49,INR
CUST100411,ACC900411,Recurring Deposit,28/07/2020,Active,Male,20,Telangana,SME,Salaried,4057700.32,341060.06,Verified,Y,N,N,Y,N,658,0,0,0,No Loan,0,0,0,0,0,1,0,639,Medium,11472.86,101.71,4,27053.84,12/09/2020,Penalty,NEFT,483134.07,GBP
CUST100241,ACC900241,Current,03/05/2018,Closed,Male,67,Gujarat,HNI,Business Owner,4059107.66,1397855.83,Expired,N,N,N,Y,N,386,0,0,0,No Loan,0,0,0,0,0,0,0,494,Low,4496.39,294.8,114,4991.82,16/04/2018,Transfer,Mobile App,161102.35,INR
CUST100101,ACC900101,Recurring Deposit,27/12/2024,Frozen,Male,60,Maharashtra,SME,Retired,4065818.36,965418.11,Verified,Y,N,N,Y,N,353,0,0,0,No Loan,0,0,0,0,0,1,0,332,Very High,8100.98,520.34,40,794877.55,26/05/2021,EMI,Mobile App,213008.31,INR
CUST100306,ACC900306,Recurring Deposit,04/06/2022,Frozen,Male,28,Rajasthan,HNI,Salaried,4066667.12,276625.07,Verified,Y,N,N,Y,Y,514,0,1,0,Auto Loan,2652441.76,36,862862.57,53048.84,0,0,0,300,Low,1662.2,741.05,39,48404.03,11/03/2019,EMI,NEFT,474870.53,GBP
CUST100257,ACC900257,Current,25/03/2021,Frozen,Female,22,Delhi,SME,Retired,4079569.1,1582256.14,Expired,N,N,N,Y,N,660,0,0,0,Home Loan,700728.29,12,423915.66,14014.57,0,0,0,832,High,7574.25,1906.63,20,54726.25,08/11/2019,EMI,IMPS,258248.18,INR
CUST100189,ACC900189,Current,17/10/2023,Closed,Male,68,Maharashtra,SME,Business Owner,4108890.59,925684.44,Rejected,Y,N,N,Y,N,448,1,0,1,Personal Loan,1617403.01,84,771691.68,32348.06,90,1,2242.7,606.9468085,Very High,12530.08,665.37,45,74255.62,08/04/2020,Penalty,Branch,353830.48,EUR
CUST100382,ACC900382,Savings,28/05/2019,Frozen,Male,28,Tamil Nadu,SME,Business Owner,4129381.85,113640.05,Verified,Y,N,N,Y,Y,129,0,0,0,Business Loan,331456.54,24,145821.41,6629.13,120,1,1695.01,606.9468085,Medium,2254.81,57.57,31,11801.06,28/12/2021,Credit,Mobile App,440414.38,INR
CUST100258,ACC900258,Checking,17/09/2018,Frozen,Male,30,Rajasthan,HNI,Self-Employed,4143586.43,1370835.04,Rejected,Y,Y,N,Y,N,334,0,0,0,Home Loan,1675567.12,48,1278588.93,33511.34,90,1,4168.3,899,Very High,11908.55,372.65,70,19361.45,28/09/2020,Transfer,Branch,275733.27,GBP
CUST100225,ACC900225,Recurring Deposit,11/04/2023,Inactive,Male,33,Gujarat,Retail,Retired,4159820.93,139521.24,Pending,Y,N,N,Y,N,511,0,0,0,Personal Loan,2707460.36,84,2018720.8,54149.21,0,0,0,633,Medium,14430.8,1084.68,2,31527.86,26/06/2019,Interest,Branch,407948.93,USD
CUST100348,ACC900348,Fixed Deposit,21/08/2022,Active,Other,66,West Bengal,Retail,Student,4160159.21,1441649.89,Pending,Y,Y,N,Y,N,380,0,0,0,Home Loan,2480886.69,84,400822.49,49617.73,30,0,1634.35,606.9468085,Very High,4517.87,1573.31,44,-17230.01,26/01/2019,EMI,NEFT,131913.26,INR
CUST100192,ACC900192,Current,22/04/2018,Frozen,Female,46,Maharashtra,Retail,Retired,4177094.37,1470218.62,Rejected,Y,Y,Y,Y,N,62,0,1,1,Education Loan,2280987.18,24,424990.51,45619.74,180,1,2036.37,514,High,6437.9,2028.12,45,31963.42,08/09/2023,EMI,NEFT,127166.97,INR
CUST100330,ACC900330,Fixed Deposit,28/02/2019,Inactive,Male,71,Maharashtra,HNI,Salaried,4177096.45,1165945.55,Verified,N,Y,N,Y,N,469,0,0,0,Personal Loan,337061.56,84,66721.54,6741.23,36.06451613,0,0,333,Very High,-136.21,967.125,106,40787.46,22/07/2024,Debit,Mobile App,14761.79,INR
CUST100460,ACC900460,Current,04/07/2021,Inactive,Male,59,Rajasthan,SME,Student,4200884.72,1941743.09,Pending,Y,N,N,N,N,693,0,0,0,No Loan,0,0,0,0,0,0,0,438,High,12292.63,842.44,29,64570.44,23/03/2019,Credit,RTGS,456614.93,INR
CUST100476,ACC900476,Current,14/05/2023,Inactive,Male,23,Telangana,HNI,Salaried,4201543.62,623277.74,Pending,Y,N,N,N,N,36,0,0,1,Business Loan,461901.39,60,328130.73,9238.03,180,1,2642.95,784,Very High,451759.61,1660.64,98,55012.34,31/08/2022,Debit,Net Banking,237663.21,INR
CUST100052,ACC900052,Checking,18/11/2023,Inactive,Male,47,Delhi,SME,Business Owner,4203798.48,2346968.79,Pending,N,N,N,Y,N,623,0,0,0,Personal Loan,1406909.48,24,954217.82,28138.19,120,1,2086.97,785,Very High,233.01,619.64,114,58678.22,03/05/2022,Debit,ATM,414728.82,USD
CUST100096,ACC900096,Current,26/04/2023,Inactive,Other,66,Delhi,SME,Self-Employed,4204307.99,676275.08,Rejected,Y,N,Y,Y,N,67,0,0,0,Home Loan,725940.6,120,447166.57,14518.81,60,0,3686.32,606.9468085,High,5210.8,1165.58,98,16370.88,24/12/2018,Debit,RTGS,245567.08,INR
CUST100317,ACC900317,Savings,16/05/2022,Closed,Male,25,Karnataka,Retail,Business Owner,4206706.1,1406901.94,Verified,N,N,Y,Y,N,708,0,0,0,Home Loan,4827819.07,24,0,96556.38,30,0,899.75,716,Medium,12335.48,350.07,97,24541.57,23/01/2020,Debit,NEFT,44856.7,USD
CUST100049,ACC900049,Fixed Deposit,13/07/2023,Active,Male,42,Delhi,HNI,Retired,4207436.63,1509220.18,Verified,Y,Y,N,Y,N,413,1,0,0,No Loan,0,0,0,0,0,0,0,626,Low,8389.81,1267.81,21,-6216.69,17/01/2019,Interest,NEFT,502714.23,GBP
CUST100290,ACC900290,Checking,09/11/2021,Closed,Female,57,Delhi,Retail,Retired,4243544.94,1755605.93,Rejected,Y,N,N,Y,Y,264,0,0,1,No Loan,0,0,0,0,0,1,0,494,Low,14840.09,1582.95,109,56916.43,28/06/2020,Debit,NEFT,62017.47,EUR
CUST100326,ACC900326,Current,15/04/2021,Closed,Female,26,Rajasthan,SME,Salaried,4255218.74,1572413.49,Rejected,Y,Y,N,Y,N,435,0,0,0,Education Loan,3047812.47,0,930347.69,60956.25,120,1,4325.34,665,Low,14909.02,1481.01,15,48328.72,05/08/2019,Transfer,Net Banking,27296.43,EUR
CUST100223,ACC900223,Recurring Deposit,08/10/2024,Inactive,Male,53,Telangana,Corporate,Salaried,4255234.61,653152.45,Verified,Y,N,N,N,N,147,0,1,0,No Loan,0,0,0,0,0,1,0,317,Very High,3142.4,1458.93,78,63157.39,23/07/2022,Debit,Branch,222305.14,USD
